,x,y
0,1.3333333333333335,-0.7933333333333334
1,1.3333333333333335,-0.8600000000000001
2,1.3333333333333335,-0.9266666666666667
3,1.3333333333333335,-0.9933333333333334
4,1.3333333333333335,-1.06
5,1.3333333333333335,-1.1266666666666667
6,1.2666666666666668,-1.06
7,1.1333333333333335,-0.9933333333333334
8,1.0,-0.9266666666666667
9,0.9333333333333335,-0.9266666666666667
10,0.8666666666666667,-0.9266666666666667
